6.36826674693811,5.42588637709095
2.41882536458347,2.66802568388486
4.94140691306379,3.42456272880019
6.02088879631802,5.17390886858562
2.39853585609598,2.9575988380385
2.14278940050719,3.14689967919541
3.75065698416049,3.60779018457639
2.87222653255798,3.10551833975569
2.97415922866964,2.77982276575755
4.91525448464646,7.00121390139458
3.22084931130281,2.55597832857751
5.11423726373234,3.5475868631662
5.41836333321072,3.84965310077356
6.84124152211575,5.46144979893121
4.91399665728361,2.96070541061268
3.11074655107125,3.84067560892405
5.63827386837616,5.57890060921897
3.53515026498602,3.10084562401743
2.881020932747,2.86808610782547
6.4027767054892,8.35133694214648
1.87068385068801,1.65108325395794
4.12812439763333,7.54253820313202
2.51159338803403,3.18013716940455
6.17167955667091,9.3904974721965
6.92017269251759,3.58800781548221
6.73510880678979,7.48748038164665
2.93716126231135,3.91518851710398
4.15595151688781,3.1393928505036
2.09968332437654,2.74648608734209
2.68042874740677,3.24938892919
4.15621042418318,2.76040041667313
5.27463416636524,3.38398276910081
7.54770179228872,6.14018719765919
2.44364012569162,2.90933353460622
2.05995905465235,2.7343914455209
5.39357327213116,3.90197347598147
4.5923726126499,3.93972575636446
4.36840930885548,1.92443255429702
5.65657482768025,3.67823679357792
