2.07346709889404,1.88788362570263
2.18412836312971,1.92383410979891
3.68505806937138,3.83665858691218
1.34759981889547,1.53986417306862
2.30884401268888,2.27540410490095
4.58855366677495,4.39268631368366
1.61672455736229,1.63272341277339
3.10087827376074,2.96356122311405
2.97379836496142,2.62022384657405
2.6195518656241,3.16005643033036
2.62709866745868,2.36009306963235
1.50607989640096,1.64204911286626
2.50675627431027,2.33457992704991
3.02707960757065,2.72781059682373
3.05745392850965,2.54206002652081
2.61275809357759,1.94523377133637
1.76007809245927,2.46075004454611
3.68970325004569,2.80994090757256
6.03137378594321,5.74771371389453
1.90287655466899,1.73601400863539
2.93070512824924,2.74019770436214
3.95392059923538,4.00493890156923
4.08186502105108,4.55465733901901
3.96276574963293,3.61750073662173
4.91368379653088,5.79652103388232
3.41167892498476,3.17503143900689
2.51503700160605,3.34056501699129
3.77147667935897,3.177303898096
2.07000076391197,1.93394703371873
