2.02491977429689,1.85028255748293,1.78179865483615,2.26832923628815
1.91777875080089,1.97305186852939,1.41343429014376,1.82443918085049
2.98810225701556,2.55376076464926,4.94846448996399,4.11143077697054
1.22990216577329,1.7670859750588,0.987573186393943,1.43310355179645
2.10699106849995,1.91533405971582,1.41780729841765,1.61634022772818
4.41890503722359,2.65461904160461,3.73344250853078,4.4155077691837
1.36984431648439,1.31659678057607,1.33385060526528,1.17696220717617
1.88054512071077,3.45393375526396,3.4916371392463,2.93165909215735
2.14866184551678,3.33212797532018,2.32189018958207,2.937332058688
2.36110942126235,3.44156206566359,2.36232962900376,2.43478572909835
2.71457829912694,2.6058008741652,1.76683225269475,2.14464755696911
1.52337906771049,1.20760307120734,0.899213819533473,1.45471519657901
2.66192941041456,2.17275448026816,2.28780681267409,2.25808350262876
2.16599876766405,2.6049086960961,2.32580643628894,2.41203880507678
2.12773609644292,3.40763945019744,2.85663100491275,3.17635561476046
1.52908722252461,2.45296988236848,1.44510770498265,2.03340833563897
2.04144368007982,2.20427800424238,2.09307645205479,2.57989405448532
2.61510029812226,3.23225533026458,2.96209634144923,3.26566806316997
3.18908121249479,2.83508178908343,6.77296600744507,5.31639355423194
1.71659001547708,1.89211366330733,1.38903735501434,2.09392218843179
2.51913284665498,3.11131973186333,2.96058283799228,2.47963665868859
3.45229184716025,3.40361019080806,3.93997376605048,3.76593789131104
2.69599934541484,2.60004662063077,4.15618156188199,3.46125368933751
2.04460935708869,3.46344520688997,3.82705259952572,4.21469801852521
6.57318777199088,4.98654973230841,5.0316924795056,4.86817152892311
2.95613811023091,2.72319470638182,3.23129087778242,4.0090983726197
2.0466288130004,1.58109905421579,3.46943054636018,3.35205098267909
1.7448643794739,2.20989614426206,2.66971319399517,2.44104275639148
1.06058066892651,1.86330368442452,1.76006045610026,2.82845577294405
