10.0470071205597,12.1138930646427
3.2737324227375,3.66117794852815
5.7151090997037,4.26479541255646
6.00069368240961,5.10957586474648
2.8350659659121,3.58659516301355
4.21909051113075,4.27163462788462
6.09361520807958,5.02935729168277
4.76115451791842,3.92942315028428
4.31065742279433,3.84951637894598
6.65693736505268,8.55822690098025
4.47558149171701,4.92587131702751
5.33349084028627,5.3938345827063
5.82657203586769,5.6913866024461
6.84342605610904,5.3010579839703
5.21345267469877,4.34701498000622
4.04581063285596,3.7564368963808
5.48087109676875,5.92590141078337
4.85488536675432,4.57761661506907
4.27493541308635,4.32373024492126
8.5470333120978,8.60144564733273
3.51711502227953,3.25800133263309
4.77987353692356,7.25523448495598
3.86314010570249,4.15001243093823
7.04568462341931,10.0730423275169
7.27355986585856,3.61529094339084
8.48420377958945,8.77818768535138
3.07199952495534,4.05068206764873
4.71808278582005,3.55348848705981
3.73899748821528,3.38628040999725
5.58108892649767,7.85045553056243
6.05402245978107,7.74744846312867
6.66108876398413,4.45798428837562
8.09426386667555,7.45654532702639
3.36821819596393,4.15475413815084
5.04016910995327,5.31680294632248
5.92521548717388,4.82537654961023
7.43597580983348,7.50475429472533
6.42841705146937,4.93330549585339
7.04376646979831,5.19785539131859
