8.53454538012459,4.17811878536527,6.33431702784384,3.98266499953845,5.10067701422516,2.27912080777143
2.14415972007241,2.32161319486478,2.76973218063134,1.35525088024683,2.04198850269725,4.63410104124359
1.82189656148131,2.15495294329755,2.73346610825396,3.76735992468573,1.17829259274641,1.11146879790014
2.53584661756426,3.92276320784874,3.40488536734555,2.25342440123176,3.42715521460552,2.59436689219672
3.49405811550358,1.92197129307848,3.47282527234971,1.84905729890447,1.3742198150418,3.68754254074012
1.75924701278233,3.35342324718642,2.45306222933718,2.09145583037511,2.49118622942932,2.47648291842383
3.42553253892671,1.78709294005958,3.5698716838358,5.86019164637769,2.43780554542954,5.54163867980856
5.44599273510828,3.09109011627769,3.66057513090811,5.1793850102378,2.66778629104584,2.90627266929243
2.05573625081235,1.76375486309555,3.45066610376469,1.74609801698959,1.63137555726731,1.85396102460557
4.72135671426172,7.1940937972084,4.24292404647084,5.96278715256741,6.5742230998071,8.10167131831215
0.915691651796974,2.00921875634552,3.71813399418179,1.26104713136887,0.951487933737272,2.84025373781271
2.13394113369444,5.39850360369933,4.75369453663211,3.63534310360599,3.26167865151312,2.54184272749859
5.64568376325587,6.03860973384798,4.75697324023466,3.95793114226208,1.7004141838367,3.8372251087326
1.51802574064977,2.12457564331119,4.22381553816658,3.44277328278535,3.69807740254241,7.17108655137041
3.71258597686335,4.93531175462855,6.52713356972354,3.43981110430049,1.23070886049562,1.53010090843861
4.77967872648018,2.42832136492357,2.83079398373951,4.97668379032827,3.47746482835253,3.12835764103067
3.98683490116451,5.68277216233631,3.83997259524692,4.32530723593348,5.911261341918,6.66216742626495
3.83441729060012,2.99622362669006,3.47537089604136,4.24354265701719,2.17279206389735,3.22747333414729
3.61664672267014,2.73303446999701,2.51853871461509,2.51800195784125,1.46136430398671,2.69492026533714
6.38827765829638,4.15356047363816,6.526034784074,5.42625884886806,9.69674206341437,10.908033535161
2.69549303896913,1.15483204204462,2.54713707223646,2.57652119543887,2.6073913942411,1.05352731394266
2.64134809192356,3.98258865257445,3.56382565703359,5.8697414432658,6.67017058482739,11.2664784403439
2.28667700315289,2.25236057206219,3.02123047865267,2.00456324218981,2.53140554946816,2.47855518463558
4.27448887481971,7.06922639940111,10.3440421747924,9.66665111744999,7.74454404641034,4.56076364957784
3.77716482881908,3.56478133471359,2.56036314993165,3.58022528147617,2.43361969161722,6.94202296591214
6.42073480319368,7.11522545861396,3.82530892560934,9.18803520753791,8.57351269155333,6.25461794629077
3.31681807578324,3.93420743431709,2.8915497059938,3.50713588127921,5.43453990240287,2.0576824050196
2.42975058517315,2.55109421147551,1.7570918567075,5.38346152428265,5.42195417110376,4.48915449727719
1.3785552506952,1.16327687309554,1.50874064803543,2.49666861064479,3.3874284024215,2.81537839716267
1.66787703321137,1.77878671232004,2.8246989083819,2.58296226484187,3.37020805265884,5.34038978617552
4.42929737990377,1.88832500801803,3.98715119891274,5.81793897437147,4.60119473654002,2.5636117689207
3.78938716329661,5.00038779397194,2.5019907065939,3.10271994648581,3.72856479321686,6.8957593084685
4.56641459039538,3.35293091256181,5.55490370114281,4.68559794640368,2.30692113969757,5.57128666484775
2.70275809663441,2.41468326096477,3.28724692874088,2.56917119407138,2.23270533499114,3.5072782951152
2.35823170549432,1.78738108808983,3.16181298569211,2.46686840108066,2.26719712368337,2.72998361227321
2.07997746201827,4.12882546540628,4.63161028031776,4.15878938292234,1.52456132269554,0.477785553133792
3.12618803474323,3.34142667133977,7.04203374109624,3.51638790549332,3.640738848612,3.64109691466576
3.55709752520134,4.02171209313456,3.60601606508222,2.1128578109517,1.2697594708048,2.27543275455679
1.16715982959897,3.5775872811109,4.92901502048862,4.5166683371338,3.55246808827635,6.74126328841602
